,aaid,Country,City,District,Ward
5640,241120204,Vietnam,An Giang,Thành phố Châu Đốc,Phường Núi Sam
5641,241120205,Vietnam,An Giang,Thành phố Châu Đốc,Phường Vĩnh Ngươn
5642,241120206,Vietnam,An Giang,Thành phố Châu Đốc,Xã Vĩnh Tế
5643,241120207,Vietnam,An Giang,Thành phố Châu Đốc,Xã Vĩnh Châu
5644,241120301,Vietnam,An Giang,Huyện An Phú,Thị trấn An Phú
5645,241120302,Vietnam,An Giang,Huyện An Phú,Xã Khánh An
5646,241120303,Vietnam,An Giang,Huyện An Phú,Thị Trấn Long Bình
5647,241120304,Vietnam,An Giang,Huyện An Phú,Xã Khánh Bình
5648,241120305,Vietnam,An Giang,Huyện An Phú,Xã Quốc Thái
5649,241120306,Vietnam,An Giang,Huyện An Phú,Xã Nhơn Hội
5650,241120307,Vietnam,An Giang,Huyện An Phú,Xã Phú Hữu
5651,241120308,Vietnam,An Giang,Huyện An Phú,Xã Phú Hội
5652,241120309,Vietnam,An Giang,Huyện An Phú,Xã Phước Hưng
5653,241120310,Vietnam,An Giang,Huyện An Phú,Xã Vĩnh Lộc
5654,241120311,Vietnam,An Giang,Huyện An Phú,Xã Vĩnh Hậu
5655,241120312,Vietnam,An Giang,Huyện An Phú,Xã Vĩnh Trường
5656,241120313,Vietnam,An Giang,Huyện An Phú,Xã Vĩnh Hội Đông
5657,241120314,Vietnam,An Giang,Huyện An Phú,Xã Đa Phước
5658,241120401,Vietnam,An Giang,Thị xã Tân Châu,Phường Long Thạnh
5659,241120402,Vietnam,An Giang,Thị xã Tân Châu,Phường Long Hưng
5660,241120403,Vietnam,An Giang,Thị xã Tân Châu,Phường Long Châu
5661,241120404,Vietnam,An Giang,Thị xã Tân Châu,Xã Phú Lộc
5662,241120405,Vietnam,An Giang,Thị xã Tân Châu,Xã Vĩnh Xương
5663,241120406,Vietnam,An Giang,Thị xã Tân Châu,Xã Vĩnh Hòa
5664,241120407,Vietnam,An Giang,Thị xã Tân Châu,Xã Tân Thạnh
5665,241120408,Vietnam,An Giang,Thị xã Tân Châu,Xã Tân An
5666,241120409,Vietnam,An Giang,Thị xã Tân Châu,Xã Long An
5667,241120410,Vietnam,An Giang,Thị xã Tân Châu,Phường Long Phú
5668,241120411,Vietnam,An Giang,Thị xã Tân Châu,Xã Châu Phong
5669,241120412,Vietnam,An Giang,Thị xã Tân Châu,Xã Phú Vĩnh
5670,241120413,Vietnam,An Giang,Thị xã Tân Châu,Xã Lê Chánh
5671,241120414,Vietnam,An Giang,Thị xã Tân Châu,Phường Long Sơn
5672,241120501,Vietnam,An Giang,Huyện Phú Tân,Thị trấn Phú Mỹ
5673,241120502,Vietnam,An Giang,Huyện Phú Tân,Thị trấn Chợ Vàm
5674,241120503,Vietnam,An Giang,Huyện Phú Tân,Xã Long Hoà
5675,241120504,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Long
5676,241120505,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Lâm
5677,241120506,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Hiệp
5678,241120507,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Thạnh
5679,241120508,Vietnam,An Giang,Huyện Phú Tân,Xã Hoà Lạc
5680,241120510,Vietnam,An Giang,Huyện Phú Tân,Xã Phú An
5681,241120511,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Xuân
5682,241120512,Vietnam,An Giang,Huyện Phú Tân,Xã Hiệp Xương
5683,241120513,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Bình
5684,241120514,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Thọ
5685,241120515,Vietnam,An Giang,Huyện Phú Tân,Xã Phú Hưng
5686,241120516,Vietnam,An Giang,Huyện Phú Tân,Xã Bình Thạnh Đông
5687,241120517,Vietnam,An Giang,Huyện Phú Tân,Xã Tân Hòa
5688,241120518,Vietnam,An Giang,Huyện Phú Tân,Xã Tân Trung
5689,241120601,Vietnam,An Giang,Huyện Châu Phú,Thị trấn Cái Dầu
5690,241120602,Vietnam,An Giang,Huyện Châu Phú,Xã Khánh Hòa
5691,241120603,Vietnam,An Giang,Huyện Châu Phú,Xã Mỹ Đức
5692,241120604,Vietnam,An Giang,Huyện Châu Phú,Xã Mỹ Phú
5693,241120605,Vietnam,An Giang,Huyện Châu Phú,Xã Ô Long Vỹ
5694,241120606,Vietnam,An Giang,Huyện Châu Phú,Xã Vĩnh Thạnh Trung
5695,241120607,Vietnam,An Giang,Huyện Châu Phú,Xã Thạnh Mỹ Tây
5696,241120608,Vietnam,An Giang,Huyện Châu Phú,Xã Bình Long
5697,241120609,Vietnam,An Giang,Huyện Châu Phú,Xã Bình Mỹ
5698,241120610,Vietnam,An Giang,Huyện Châu Phú,Xã Bình Thủy
5699,241120611,Vietnam,An Giang,Huyện Châu Phú,Xã Đào Hữu Cảnh
5700,241120612,Vietnam,An Giang,Huyện Châu Phú,Xã Bình Phú
5701,241120613,Vietnam,An Giang,Huyện Châu Phú,Xã Bình Chánh
5702,241120701,Vietnam,An Giang,Huyện Tịnh Biên,Thị trấn Nhà Bàng
5703,241120702,Vietnam,An Giang,Huyện Tịnh Biên,Thị trấn Chi Lăng
5704,241120703,Vietnam,An Giang,Huyện Tịnh Biên,Xã Núi Voi
5705,241120704,Vietnam,An Giang,Huyện Tịnh Biên,Xã Nhơn Hưng
5706,241120705,Vietnam,An Giang,Huyện Tịnh Biên,Xã An Phú
5707,241120706,Vietnam,An Giang,Huyện Tịnh Biên,Xã Thới Sơn
5708,241120707,Vietnam,An Giang,Huyện Tịnh Biên,Thị trấn Tịnh Biên
5709,241120708,Vietnam,An Giang,Huyện Tịnh Biên,Xã Văn Giáo
5710,241120709,Vietnam,An Giang,Huyện Tịnh Biên,Xã An Cư
5711,241120710,Vietnam,An Giang,Huyện Tịnh Biên,Xã An Nông
5712,241120711,Vietnam,An Giang,Huyện Tịnh Biên,Xã Vĩnh Trung
5713,241120712,Vietnam,An Giang,Huyện Tịnh Biên,Xã Tân Lợi
5714,241120713,Vietnam,An Giang,Huyện Tịnh Biên,Xã An Hảo
5715,241120714,Vietnam,An Giang,Huyện Tịnh Biên,Xã Tân Lập
5716,241120801,Vietnam,An Giang,Huyện Tri Tôn,Thị trấn Tri Tôn
5717,241120802,Vietnam,An Giang,Huyện Tri Tôn,Thị trấn Ba Chúc
5718,241120803,Vietnam,An Giang,Huyện Tri Tôn,Xã Lạc Quới
5719,241120804,Vietnam,An Giang,Huyện Tri Tôn,Xã Lê Trì
5720,241120805,Vietnam,An Giang,Huyện Tri Tôn,Xã Vĩnh Gia
5721,241120806,Vietnam,An Giang,Huyện Tri Tôn,Xã Vĩnh Phước
5722,241120807,Vietnam,An Giang,Huyện Tri Tôn,Xã Châu Lăng
5723,241120808,Vietnam,An Giang,Huyện Tri Tôn,Xã Lương Phi
5724,241120809,Vietnam,An Giang,Huyện Tri Tôn,Xã Lương An Trà
5725,241120810,Vietnam,An Giang,Huyện Tri Tôn,Xã Tà Đảnh
5726,241120811,Vietnam,An Giang,Huyện Tri Tôn,Xã Núi Tô
5727,241120812,Vietnam,An Giang,Huyện Tri Tôn,Xã An Tức
5728,241120813,Vietnam,An Giang,Huyện Tri Tôn,Xã Cô Tô
5729,241120814,Vietnam,An Giang,Huyện Tri Tôn,Xã Tân Tuyến
5730,241120815,Vietnam,An Giang,Huyện Tri Tôn,Xã Ô Lâm
5731,241120901,Vietnam,An Giang,Huyện Châu Thành,Thị trấn An Châu
5732,241120902,Vietnam,An Giang,Huyện Châu Thành,Xã An Hòa
5733,241120903,Vietnam,An Giang,Huyện Châu Thành,Xã Cần Đăng
5734,241120904,Vietnam,An Giang,Huyện Châu Thành,Xã Vĩnh Hanh
5735,241120905,Vietnam,An Giang,Huyện Châu Thành,Xã Bình Thạnh
5736,241120906,Vietnam,An Giang,Huyện Châu Thành,Xã Vĩnh Bình
5737,241120907,Vietnam,An Giang,Huyện Châu Thành,Xã Bình Hòa
5738,241120908,Vietnam,An Giang,Huyện Châu Thành,Xã Vĩnh An
5739,241120909,Vietnam,An Giang,Huyện Châu Thành,Xã Hòa Bình Thạnh
5740,241120910,Vietnam,An Giang,Huyện Châu Thành,Xã Vĩnh Lợi
5741,241120911,Vietnam,An Giang,Huyện Châu Thành,Xã Vĩnh Nhuận
5742,241120912,Vietnam,An Giang,Huyện Châu Thành,Xã Tân Phú
5743,241120913,Vietnam,An Giang,Huyện Châu Thành,Xã Vĩnh Thành
5744,241121001,Vietnam,An Giang,Huyện Chợ Mới,Thị trấn Chợ Mới
5745,241121002,Vietnam,An Giang,Huyện Chợ Mới,Thị trấn Mỹ Luông
5746,241121003,Vietnam,An Giang,Huyện Chợ Mới,Xã Kiến An
5747,241121004,Vietnam,An Giang,Huyện Chợ Mới,Xã Mỹ Hội Đông
5748,241121005,Vietnam,An Giang,Huyện Chợ Mới,Xã Long Điền A
5749,241121006,Vietnam,An Giang,Huyện Chợ Mới,Xã Tấn Mỹ
5750,241121007,Vietnam,An Giang,Huyện Chợ Mới,Xã Long Điền B
5751,241121008,Vietnam,An Giang,Huyện Chợ Mới,Xã Kiến Thành
5752,241121009,Vietnam,An Giang,Huyện Chợ Mới,Xã Mỹ Hiệp
5753,241121010,Vietnam,An Giang,Huyện Chợ Mới,Xã Mỹ An
5754,241121011,Vietnam,An Giang,Huyện Chợ Mới,Xã Nhơn Mỹ
5755,241121012,Vietnam,An Giang,Huyện Chợ Mới,Xã Long Giang
5756,241121013,Vietnam,An Giang,Huyện Chợ Mới,Xã Long Kiến
5757,241121014,Vietnam,An Giang,Huyện Chợ Mới,Xã Bình Phước Xuân
5758,241121015,Vietnam,An Giang,Huyện Chợ Mới,Xã An Thạnh Trung
5759,241121016,Vietnam,An Giang,Huyện Chợ Mới,Xã Hội An
5760,241121017,Vietnam,An Giang,Huyện Chợ Mới,Xã Hòa Bình
5761,241121018,Vietnam,An Giang,Huyện Chợ Mới,Xã Hòa An
5762,241121101,Vietnam,An Giang,Huyện Thoại Sơn,Thị trấn Núi Sập
5763,241121102,Vietnam,An Giang,Huyện Thoại Sơn,Thị trấn Phú Hoà
5764,241121103,Vietnam,An Giang,Huyện Thoại Sơn,Thị Trấn Óc Eo
5765,241121104,Vietnam,An Giang,Huyện Thoại Sơn,Xã Tây Phú
5766,241121105,Vietnam,An Giang,Huyện Thoại Sơn,Xã An Bình
5767,241121106,Vietnam,An Giang,Huyện Thoại Sơn,Xã Vĩnh Phú
5768,241121107,Vietnam,An Giang,Huyện Thoại Sơn,Xã Vĩnh Trạch
5769,241121108,Vietnam,An Giang,Huyện Thoại Sơn,Xã Phú Thuận
5770,241121109,Vietnam,An Giang,Huyện Thoại Sơn,Xã Vĩnh Chánh
5771,241121110,Vietnam,An Giang,Huyện Thoại Sơn,Xã Định Mỹ
5772,241121111,Vietnam,An Giang,Huyện Thoại Sơn,Xã Định Thành
5773,241121112,Vietnam,An Giang,Huyện Thoại Sơn,Xã Mỹ Phú Đông
5774,241121113,Vietnam,An Giang,Huyện Thoại Sơn,Xã Vọng Đông
5775,241121114,Vietnam,An Giang,Huyện Thoại Sơn,Xã Vĩnh Khánh
5776,241121115,Vietnam,An Giang,Huyện Thoại Sơn,Xã Thoại Giang
5777,241121116,Vietnam,An Giang,Huyện Thoại Sơn,Xã Bình Thành
5778,241121117,Vietnam,An Giang,Huyện Thoại Sơn,Xã Vọng Thê
5779,241130000,Vietnam,Trà Vinh,,
5780,241130101,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 4
5781,241130102,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 1
5782,241130103,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 3
5783,241130104,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 2
5784,241130105,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 5
5785,241130106,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 6
5786,241130107,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 7
5787,241130108,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 8
5788,241130109,Vietnam,Trà Vinh,Thành phố Trà Vinh,Phường 9
5789,241130110,Vietnam,Trà Vinh,Thành phố Trà Vinh,Xã Long Đức
5790,241130201,Vietnam,Trà Vinh,Huyện Càng Long,Thị trấn Càng Long
5791,241130202,Vietnam,Trà Vinh,Huyện Càng Long,Xã Mỹ Cẩm
5792,241130203,Vietnam,Trà Vinh,Huyện Càng Long,Xã An Trường A
5793,241130205,Vietnam,Trà Vinh,Huyện Càng Long,Xã Huyền Hội
5794,241130206,Vietnam,Trà Vinh,Huyện Càng Long,Xã Tân An
5795,241130207,Vietnam,Trà Vinh,Huyện Càng Long,Xã Tân Bình
5796,241130208,Vietnam,Trà Vinh,Huyện Càng Long,Xã Bình Phú
5797,241130209,Vietnam,Trà Vinh,Huyện Càng Long,Xã Phương Thạnh
5798,241130210,Vietnam,Trà Vinh,Huyện Càng Long,Xã Đại Phúc
5799,241130211,Vietnam,Trà Vinh,Huyện Càng Long,Xã Đại Phước
5800,241130212,Vietnam,Trà Vinh,Huyện Càng Long,Xã Nhị Long Phú
5801,241130214,Vietnam,Trà Vinh,Huyện Càng Long,Xã Đức Mỹ
5802,241130301,Vietnam,Trà Vinh,Huyện Cầu Kè,Thị trấn Cầu Kè
5803,241130302,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Hòa Ân
5804,241130303,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Châu Điền
5805,241130304,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã An Phú Tân
5806,241130305,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Hoà Tân
5807,241130306,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Ninh Thới
5808,241130307,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Phong Phú
5809,241130308,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Phong Thạnh
5810,241130309,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Tam Ngãi
5811,241130310,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Thông Hòa
5812,241130311,Vietnam,Trà Vinh,Huyện Cầu Kè,Xã Thạnh Phú
5813,241130401,Vietnam,Trà Vinh,Huyện Tiểu Cần,Thị trấn Tiểu Cần
5814,241130402,Vietnam,Trà Vinh,Huyện Tiểu Cần,Thị trấn Cầu Quan
5815,241130403,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Phú Cần
5816,241130404,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Hiếu Tử
5817,241130405,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Hiếu Trung
5818,241130406,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Long Thới
5819,241130407,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Hùng Hòa
5820,241130408,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Tân Hùng
5821,241130409,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Tập Ngãi
5822,241130410,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Ngãi Hùng
5823,241130411,Vietnam,Trà Vinh,Huyện Tiểu Cần,Xã Tân Hòa
5824,241130501,Vietnam,Trà Vinh,Huyện Châu Thành,Thị trấn Châu Thành
5825,241130502,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Đa Lộc
5826,241130503,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Mỹ Chánh
5827,241130504,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Thanh Mỹ
5828,241130505,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Lương Hoà A
5829,241130507,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Song Lộc
5830,241130508,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Nguyệt Hóa
5831,241130509,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Hòa Thuận
5832,241130510,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Hòa Lợi
5833,241130511,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Phước Hảo
5834,241130512,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Hưng Mỹ
5835,241130513,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Hòa Minh
5836,241130514,Vietnam,Trà Vinh,Huyện Châu Thành,Xã Long Hòa
5837,241130601,Vietnam,Trà Vinh,Huyện Cầu Ngang,Thị trấn Cầu Ngang
5838,241130602,Vietnam,Trà Vinh,Huyện Cầu Ngang,Thị trấn Mỹ Long
5839,241130603,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Mỹ Long Bắc
5840,241130604,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Mỹ Long Nam
5841,241130605,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Mỹ Hòa
5842,241130606,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Vĩnh Kim
5843,241130607,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Kim Hòa
5844,241130608,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Hiệp Hòa
5845,241130609,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Thuận Hòa
5846,241130610,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Long Sơn
5847,241130611,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Nhị Trường
5848,241130612,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Trường Thọ
5849,241130613,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Hiệp Mỹ Đông
5850,241130614,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Hiệp Mỹ Tây
5851,241130615,Vietnam,Trà Vinh,Huyện Cầu Ngang,Xã Thạnh Hòa Sơn
5852,241130701,Vietnam,Trà Vinh,Huyện Trà Cú,Thị trấn Trà Cú
5853,241130702,Vietnam,Trà Vinh,Huyện Trà Cú,Thị trấn Định An
5854,241130703,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Phước Hưng
5855,241130704,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Tập Sơn
5856,241130705,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Tân Sơn
5857,241130706,Vietnam,Trà Vinh,Huyện Trà Cú,Xã An Quảng Hữu
5858,241130707,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Lưu Nghiệp Anh
5859,241130708,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Ngãi Xuyên
5860,241130709,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Kim Sơn
5861,241130710,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Thanh Sơn
5862,241130711,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Hàm Giang
5863,241130712,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Hàm Tân
5864,241130713,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Đại An
5865,241130715,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Ngọc Biên
5866,241130716,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Long Hiệp
5867,241130717,Vietnam,Trà Vinh,Huyện Trà Cú,Xã Tân Hiệp
5868,241130801,Vietnam,Trà Vinh,Huyện Duyên Hải,Xã Đôn Xuân
5869,241130802,Vietnam,Trà Vinh,Huyện Duyên Hải,Xã Đôn Châu
5870,241130803,Vietnam,Trà Vinh,Huyện Duyên Hải,Thị trấn Long Thành
5871,241130804,Vietnam,Trà Vinh,Huyện Duyên Hải,Xã Long Khánh
5872,241130805,Vietnam,Trà Vinh,Huyện Duyên Hải,Xã Ngũ Lạc
5873,241130806,Vietnam,Trà Vinh,Huyện Duyên Hải,Xã Long Vĩnh
5874,241130807,Vietnam,Trà Vinh,Huyện Duyên Hải,Xã Đông Hải
5875,241130901,Vietnam,Trà Vinh,Thị xã Duyên Hải,Phường 1
5876,241130902,Vietnam,Trà Vinh,Thị xã Duyên Hải,Xã Long Toàn
5877,241130903,Vietnam,Trà Vinh,Thị xã Duyên Hải,Phường 2
5878,241130904,Vietnam,Trà Vinh,Thị xã Duyên Hải,Xã Long Hữu
5879,241130905,Vietnam,Trà Vinh,Thị xã Duyên Hải,Xã Dân Thành
5880,241130906,Vietnam,Trà Vinh,Thị xã Duyên Hải,Xã Trường Long Hòa
5881,241130907,Vietnam,Trà Vinh,Thị xã Duyên Hải,Xã Hiệp Thạnh
5882,241140000,Vietnam,Tiền Giang,,
5883,241140101,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 5
5884,241140102,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 4
5885,241140103,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 7
5886,241140104,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 3
5887,241140105,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 1
5888,241140106,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 2
5889,241140107,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 8
5890,241140108,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 6
5891,241140109,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 9
5892,241140110,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường 10
5893,241140111,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Phường Tân Long
5894,241140112,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Xã Đạo Thạnh
5895,241140113,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Xã Trung An
5896,241140114,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Xã Mỹ Phong
5897,241140115,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Xã Tân Mỹ Chánh
5898,241140116,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Xã Phước Thạnh
5899,241140117,Vietnam,Tiền Giang,Thành phố Mỹ Tho,Xã Thới Sơn
5900,241140201,Vietnam,Tiền Giang,Thị xã Gò Công,Phường 3
5901,241140202,Vietnam,Tiền Giang,Thị xã Gò Công,Phường 2
5902,241140203,Vietnam,Tiền Giang,Thị xã Gò Công,Phường 4
5903,241140204,Vietnam,Tiền Giang,Thị xã Gò Công,Phường 1
5904,241140205,Vietnam,Tiền Giang,Thị xã Gò Công,Phường 5
5905,241140206,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Long Hưng
5906,241140207,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Long Thuận
5907,241140208,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Long Chánh
5908,241140209,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Long Hòa
5909,241140210,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Bình Đông
5910,241140211,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Bình Xuân
5911,241140212,Vietnam,Tiền Giang,Thị xã Gò Công,Xã Tân Trung
5912,241140301,Vietnam,Tiền Giang,Thị xã Cai Lậy,Phường 1
5913,241140302,Vietnam,Tiền Giang,Thị xã Cai Lậy,Phường 2
5914,241140303,Vietnam,Tiền Giang,Thị xã Cai Lậy,Phường 3
5915,241140304,Vietnam,Tiền Giang,Thị xã Cai Lậy,Phường 4
5916,241140305,Vietnam,Tiền Giang,Thị xã Cai Lậy,Phường 5
5917,241140306,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Mỹ Phước Tây
5918,241140307,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Mỹ Hạnh Đông
5919,241140308,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Mỹ Hạnh Trung
5920,241140309,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Tân Phú
5921,241140310,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Tân Bình
5922,241140311,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Tân Hội
5923,241140312,Vietnam,Tiền Giang,Thị xã Cai Lậy,Phường Nhị Mỹ
5924,241140313,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Nhị Quý
5925,241140314,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Thanh Hòa
5926,241140315,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Phú Quý
5927,241140316,Vietnam,Tiền Giang,Thị xã Cai Lậy,Xã Long Khánh
5928,241140401,Vietnam,Tiền Giang,Huyện Tân Phước,Thị trấn Mỹ Phước
5929,241140402,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Tân Hòa Đông
5930,241140403,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Thạnh Tân
5931,241140404,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Thạnh Mỹ
5932,241140405,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Thạnh Hoà
5933,241140406,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Phú Mỹ
5934,241140407,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Tân Hòa Thành
5935,241140408,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Hưng Thạnh
5936,241140409,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Tân Lập 1
5937,241140410,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Tân Hòa Tây
5938,241140412,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Tân Lập 2
5939,241140413,Vietnam,Tiền Giang,Huyện Tân Phước,Xã Phước Lập
5940,241140501,Vietnam,Tiền Giang,Huyện Cái Bè,Thị trấn Cái Bè
5941,241140502,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Hậu Mỹ Bắc B
5942,241140503,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Hậu Mỹ Bắc A
5943,241140504,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Mỹ Trung
5944,241140505,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Hậu Mỹ Trinh
5945,241140506,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Hậu Mỹ Phú
5946,241140507,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Mỹ Tân
5947,241140508,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Mỹ Lợi B
5948,241140509,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Thiện Trung
5949,241140510,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Mỹ Hội
5950,241140511,Vietnam,Tiền Giang,Huyện Cái Bè,Xã An Cư
5951,241140512,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Hậu Thành
5952,241140513,Vietnam,Tiền Giang,Huyện Cái Bè,Xã Mỹ Lợi A
